county,date,metro_area,SNAP_Applications,Population,monthly_average_FoodBank,monthly_average_CalFresh,month,Median_Income,SNAP_Application_Rate
Sacramento,2023-03-01,SacramentoStocktonModesto,9640.0,1584104,6.977597898080391e-05,8.106347139031051e-05,3,88724.0,0.00608545903551787
Sacramento,2023-04-01,SacramentoStocktonModesto,10607.0,1584104,7.160257528920192e-05,7.626968471008617e-05,4,88724.0,0.006695898754122204
Sacramento,2023-05-01,SacramentoStocktonModesto,10528.0,1584104,6.75840634107263e-05,6.786709232677159e-05,5,88724.0,0.006646028291071799
Sacramento,2023-06-01,SacramentoStocktonModesto,10235.0,1584104,8.110087609287157e-05,6.67898368930133e-05,6,88724.0,0.00646106568760637
Sacramento,2023-07-01,SacramentoStocktonModesto,12146.0,1584104,7.803219429476291e-05,8.574953252715903e-05,7,88724.0,0.007667425876078843
Sacramento,2023-08-01,SacramentoStocktonModesto,10036.0,1584104,7.525576790599794e-05,7.675444965527739e-05,8,88724.0,0.0063354426224540815
Sacramento,2023-09-01,SacramentoStocktonModesto,10055.0,1584104,7.817832199943476e-05,8.052484367343137e-05,9,88724.0,0.006347436784453546
Sacramento,2023-10-01,SacramentoStocktonModesto,9227.0,1584104,8.358504707229286e-05,7.777784231734776e-05,10,88724.0,0.005824743829950559
Sacramento,2023-11-01,SacramentoStocktonModesto,10138.0,1584104,0.00011872876004587054,6.86750339020903e-05,11,88724.0,0.006399832334240681
Sacramento,2023-12-01,SacramentoStocktonModesto,12110.0,1584104,8.826113362179176e-05,6.786709232677159e-05,12,88724.0,0.0076447000954482786
Sacramento,2024-01-01,SacramentoStocktonModesto,10621.0,1584104,8.110087609287157e-05,8.267935454094792e-05,1,88724.0,0.006704736557700757
Sacramento,2024-02-01,SacramentoStocktonModesto,12336.0,1584104,6.53921478406487e-05,7.648513579683782e-05,2,88724.0,0.00778736749607349
Sacramento,2024-03-01,SacramentoStocktonModesto,11262.0,1584104,6.458844546495358e-05,6.915979884728153e-05,3,88724.0,0.007109381707261645
Sacramento,2024-04-01,SacramentoStocktonModesto,11005.0,1584104,6.356555153225069e-05,6.355807059173847e-05,4,88724.0,0.00694714488442678
Sacramento,2024-05-01,SacramentoStocktonModesto,9695.0,1584104,6.721874414904671e-05,6.86750339020903e-05,5,88724.0,0.006120178978147899
Sacramento,2024-06-01,SacramentoStocktonModesto,11787.0,1584104,6.955678742379615e-05,7.368427166906629e-05,6,88724.0,0.007440799341457379
Sacramento,2024-07-01,SacramentoStocktonModesto,11805.0,1584104,6.83147019340855e-05,7.190680020336513e-05,7,88724.0,0.007452162231772661
Sacramento,2024-08-01,SacramentoStocktonModesto,10812.0,1584104,7.306385233592034e-05,7.702376351371697e-05,8,88724.0,0.006825309449379586
Sacramento,2024-09-01,SacramentoStocktonModesto,12287.0,1584104,8.387730248163655e-05,8.187141296562922e-05,9,88724.0,0.007756435183548555
Sacramento,2024-10-01,SacramentoStocktonModesto,10219.0,1584104,7.598640642935716e-05,7.029091705272772e-05,10,88724.0,0.0064509653406594515
Sacramento,2024-11-01,SacramentoStocktonModesto,10005.0,1584104,0.00010119343548524966,6.275012901641976e-05,11,88724.0,0.006315873200244428
Sacramento,2024-12-01,SacramentoStocktonModesto,11593.0,1584104,6.575746710232831e-05,6.334261950498681e-05,12,88724.0,0.007318332634726003
Sacramento,2025-01-01,SacramentoStocktonModesto,9153.0,1584104,7.014129824248352e-05,7.513856650463998e-05,1,88724.0,0.005778029725321065
Sacramento,2025-02-01,SacramentoStocktonModesto,8988.0,1584104,5.698980482201786e-05,7.271474177868384e-05,2,88724.0,0.0056738698974309765
Sacramento,2025-03-01,SacramentoStocktonModesto,,1584104,7.189483069854561e-05,6.87288966737782e-05,3,88724.0,
San Benito,2022-05-01,SanFranciscoOaklandSanJose,298.0,69239,0.0014442727364635537,0.0014442727364635537,5,,0.004303932754661391
San Benito,2022-06-01,SanFranciscoOaklandSanJose,293.0,69239,0.0015747316788995863,0.0016254492985999958,6,,0.004231719117838212
San Benito,2022-07-01,SanFranciscoOaklandSanJose,328.0,69239,0.001539151967326123,0.001922270474866082,7,,0.004737214575600456
San Benito,2022-08-01,SanFranciscoOaklandSanJose,255.0,69239,0.0014956656531807788,0.0019531090386339873,8,,0.003682895477982062
San Benito,2022-09-01,SanFranciscoOaklandSanJose,295.0,69239,0.001502254488657346,0.0019595337394189673,9,,0.004260604572567483
San Benito,2022-10-01,SanFranciscoOaklandSanJose,283.0,69239,0.0016867418820012306,0.0018708728685862402,10,,0.004087291844191857
San Benito,2022-11-01,SanFranciscoOaklandSanJose,296.0,69239,0.002378569607040798,0.0017346692119446596,11,,0.004275047299932119
San Benito,2022-12-01,SanFranciscoOaklandSanJose,361.0,69239,0.002055716668689,0.0015547775899652134,12,,0.005213824578633429
San Benito,2023-01-01,SanFranciscoOaklandSanJose,266.0,69239,0.0016920129503824844,0.0018914319110981768,1,,0.003841765478993053
San Benito,2023-02-01,SanFranciscoOaklandSanJose,328.0,69239,0.001673564211048096,0.0019338349362790464,2,,0.004737214575600456
San Benito,2023-03-01,SanFranciscoOaklandSanJose,248.0,69239,0.001818518591532577,0.0019466843378490068,3,,0.0035817963864296135
San Benito,2023-04-01,SanFranciscoOaklandSanJose,285.0,69239,0.0017710789761012922,0.0017526583741426043,4,,0.004116177298921129
San Benito,2023-05-01,SanFranciscoOaklandSanJose,275.0,69239,0.0016999195529543653,0.0014327082750505893,5,,0.003971750025274773
San Benito,2023-06-01,SanFranciscoOaklandSanJose,246.0,69239,0.001673564211048096,0.0015933257946750946,6,,0.003552910931700342
San Benito,2023-07-01,SanFranciscoOaklandSanJose,321.0,69239,0.0016656576084762155,0.0019325499961220503,7,,0.004636115484048008
San Benito,2023-08-01,SanFranciscoOaklandSanJose,261.0,69239,0.0018514627689154134,0.0022036723692482156,8,,0.0037695518421698754
San Benito,2023-09-01,SanFranciscoOaklandSanJose,301.0,69239,0.0016999195529543653,0.002222946471603156,9,,0.004347260936755297
San Benito,2023-10-01,SanFranciscoOaklandSanJose,296.0,69239,0.0017394525658137692,0.0019325499961220503,10,,0.004275047299932119
San Benito,2023-11-01,SanFranciscoOaklandSanJose,251.0,69239,0.0021611380363140767,0.0016704222040948575,11,,0.00362512456852352
San Benito,2023-12-01,SanFranciscoOaklandSanJose,377.0,69239,0.0020399034635452387,0.0017218198103746993,12,,0.005444908216467597
San Benito,2024-01-01,SanFranciscoOaklandSanJose,270.0,69239,0.0015747316788995863,0.0019595337394189673,1,,0.003899536388451595
San Benito,2024-02-01,SanFranciscoOaklandSanJose,291.0,69239,0.001436366133891673,0.0019788078417739084,2,,0.0042028336631089415
San Benito,2024-03-01,SanFranciscoOaklandSanJose,301.0,69239,0.0016340311981886922,0.0017783571772825252,3,,0.004347260936755297
San Benito,2024-04-01,SanFranciscoOaklandSanJose,249.0,69239,0.0014561326403213749,0.0015804763931051343,4,,0.003596239113794249
San Benito,2024-05-01,SanFranciscoOaklandSanJose,274.0,69239,0.0013573001081728653,0.0014905305821154113,5,,0.003957307297910138
San Benito,2024-06-01,SanFranciscoOaklandSanJose,310.0,69239,0.0014179173945572845,0.0017423788528866358,6,,0.004477245483037017
San Benito,2024-07-01,SanFranciscoOaklandSanJose,271.0,69239,0.0013968331210322692,0.001863163227644264,7,,0.0039139791158162305
San Benito,2024-08-01,SanFranciscoOaklandSanJose,285.0,69239,0.001330944766266596,0.002216521770818176,8,,0.004116177298921129
San Benito,2024-09-01,SanFranciscoOaklandSanJose,295.0,69239,0.0014126463261760307,0.002107301857473512,9,,0.004260604572567483
San Benito,2024-10-01,SanFranciscoOaklandSanJose,305.0,69239,0.0014627214757979422,0.0018503138260743037,10,,0.004405031846213839
San Benito,2024-11-01,SanFranciscoOaklandSanJose,282.0,69239,0.0018712292753451153,0.0015547775899652134,11,,0.004072849116827221
San Benito,2024-12-01,SanFranciscoOaklandSanJose,320.0,69239,0.0016920129503824844,0.0016241643584429999,12,,0.0046216727566833725
San Benito,2025-01-01,SanFranciscoOaklandSanJose,266.0,69239,0.0015088433241339134,0.0019852325425588884,1,,0.003841765478993053
San Benito,2025-02-01,SanFranciscoOaklandSanJose,269.0,69239,0.0013836554500791345,0.0018438891252893234,2,,0.0038850936610869595
San Benito,2025-03-01,SanFranciscoOaklandSanJose,,69239,0.0013862909842697615,0.0018708728685862402,3,,
San Bernardino,2022-05-01,SanDiego,18560.0,2197017,4.5516261367117323e-05,4.5516261367117323e-05,5,82184.0,0.008447818109736976
San Bernardino,2022-06-01,SanDiego,18333.0,2197017,5.0169681059602154e-05,4.630220281715014e-05,6,82184.0,0.00834449619643362
San Bernardino,2022-07-01,SanDiego,20367.0,2197017,4.3044132155484754e-05,5.153042202823794e-05,7,82184.0,0.009270296952640785
San Bernardino,2022-08-01,SanDiego,17726.0,2197017,4.126274492945539e-05,5.279476262176897e-05,8,82184.0,0.008068212489935217
San Bernardino,2022-09-01,SanDiego,18735.0,2197017,5.216919733371674e-05,5.6724469871933e-05,9,82184.0,0.00852747156712943
San Bernardino,2022-10-01,SanDiego,16406.0,2197017,4.37712289824355e-05,5.617772799364932e-05,10,82184.0,0.007467397839889268
San Bernardino,2022-11-01,SanDiego,13753.0,2197017,5.8167746156060475e-05,5.364904680658724e-05,11,82184.0,0.0062598514258196455
San Bernardino,2022-12-01,SanDiego,18238.0,2197017,5.7985971949322785e-05,4.5106204958404555e-05,12,82184.0,0.008301255748134857
San Bernardino,2023-01-01,SanDiego,15057.0,2197017,4.726129375179914e-05,5.7954639098071313e-05,1,82184.0,0.006853383474046855
San Bernardino,2023-02-01,SanDiego,17172.0,2197017,5.0533229473077535e-05,5.0061053230350514e-05,2,82184.0,0.007816052401961386
San Bernardino,2023-03-01,SanDiego,14300.0,2197017,5.0533229473077535e-05,5.15987647630234e-05,3,82184.0,0.006508825375497777
San Bernardino,2023-04-01,SanDiego,17047.0,2197017,4.94425842326514e-05,4.688311606282655e-05,4,82184.0,0.00775915707525249
San Bernardino,2023-05-01,SanDiego,15913.0,2197017,4.926081002591371e-05,4.442277761054995e-05,5,82184.0,0.00724300267134938
San Bernardino,2023-06-01,SanDiego,15581.0,2197017,4.4352906443996114e-05,4.339763658876802e-05,6,82184.0,0.00709188868361055
San Bernardino,2023-07-01,SanDiego,18095.0,2197017,5.075135852116276e-05,4.866002716724856e-05,7,82184.0,0.00823616749437988
San Bernardino,2023-08-01,SanDiego,15015.0,2197017,4.6715971131586066e-05,5.38199036435509e-05,8,82184.0,0.006834266644272666
San Bernardino,2023-09-01,SanDiego,16228.0,2197017,5.0715003679815226e-05,6.031246344816973e-05,9,82184.0,0.007386378894655799
San Bernardino,2023-10-01,SanDiego,14057.0,2197017,4.94425842326514e-05,5.9868235672064224e-05,10,82184.0,0.006398220860375682
San Bernardino,2023-11-01,SanDiego,11947.0,2197017,5.6531778295421266e-05,4.7327343838932054e-05,11,82184.0,0.005437827745529506
San Bernardino,2023-12-01,SanDiego,17213.0,2197017,5.1333035982723364e-05,4.5789632306259176e-05,12,82184.0,0.007834714069121906
San Bernardino,2024-01-01,SanDiego,14425.0,2197017,4.598887430463531e-05,5.63827561980057e-05,1,82184.0,0.006565720702206674
San Bernardino,2024-02-01,SanDiego,13871.0,2197017,4.962435843938909e-05,5.4845044665332814e-05,2,82184.0,0.006313560614232844
San Bernardino,2024-03-01,SanDiego,14867.0,2197017,4.5661680732507475e-05,5.467418782836916e-05,3,82184.0,0.006766902577449332
San Bernardino,2024-04-01,SanDiego,14999.0,2197017,4.380758382378304e-05,4.425192077358629e-05,4,82184.0,0.006826984042453927
San Bernardino,2024-05-01,SanDiego,14302.0,2197017,4.489822906420917e-05,4.134735454520418e-05,5,82184.0,0.006509735700725119
San Bernardino,2024-06-01,SanDiego,16414.0,2197017,4.202619659775369e-05,4.073226993213503e-05,6,82184.0,0.007471039140798637
San Bernardino,2024-07-01,SanDiego,16452.0,2197017,4.471645485747148e-05,4.5106204958404555e-05,7,82184.0,0.007488335320118142
San Bernardino,2024-08-01,SanDiego,15465.0,2197017,4.471645485747148e-05,4.920676904553224e-05,8,82184.0,0.0070390898204246944
San Bernardino,2024-09-01,SanDiego,15111.0,2197017,3.955406738612112e-05,5.344401860223085e-05,9,82184.0,0.006877962255185098
San Bernardino,2024-10-01,SanDiego,12314.0,2197017,4.380758382378304e-05,5.740789721978762e-05,10,82184.0,0.0056048724247468274
San Bernardino,2024-11-01,SanDiego,12283.0,2197017,5.689532670889665e-05,4.8181628023750326e-05,11,82184.0,0.005590762383723021
San Bernardino,2024-12-01,SanDiego,16726.0,2197017,4.740671311718928e-05,4.4559463080120865e-05,12,82184.0,0.007613049876264043
San Bernardino,2025-01-01,SanDiego,12135.0,2197017,5.126032630002829e-05,5.843303824156954e-05,1,82184.0,0.005523398316899688
San Bernardino,2025-02-01,SanDiego,13012.0,2197017,4.0353873895766953e-05,5.2282192110878006e-05,2,82184.0,0.005922575929089306
San Bernardino,2025-03-01,SanDiego,,2197017,4.508000327094686e-05,5.440081688922731e-05,3,82184.0,
San Diego,2022-05-01,LosAngeles,19817.0,3255567,3.0716615569576664e-05,3.0716615569576664e-05,5,,0.006087111707423008
San Diego,2022-06-01,LosAngeles,18618.0,3255567,3.6553905982245294e-05,3.165452749536527e-05,6,,0.005718819486743784
San Diego,2022-07-01,LosAngeles,21637.0,3255567,3.536377881073033e-05,4.1033646753251274e-05,7,,0.0066461541107893035
San Diego,2022-08-01,LosAngeles,21643.0,3255567,3.641222417611256e-05,4.059400053803787e-05,8,,0.006647997107723478
San Diego,2022-09-01,LosAngeles,21528.0,3255567,3.641222417611256e-05,4.176639044527361e-05,9,,0.006612672999818465
San Diego,2022-10-01,LosAngeles,18946.0,3255567,4.0010942051883995e-05,4.79507472059422e-05,10,,0.0058195699858119955
San Diego,2022-11-01,LosAngeles,19942.0,3255567,4.2929587258218307e-05,4.2499134137295964e-05,11,,0.006125507476884979
San Diego,2022-12-01,LosAngeles,22129.0,3255567,3.7262315012908963e-05,3.502514847866805e-05,12,,0.00679727985939162
San Diego,2023-01-01,LosAngeles,18549.0,3255567,3.468370614129321e-05,4.455081647495853e-05,1,,0.005697625022000776
San Diego,2023-02-01,LosAngeles,18844.0,3255567,3.4428678890254285e-05,4.264568287570043e-05,2,,0.005788239037931027
San Diego,2023-03-01,LosAngeles,17641.0,3255567,3.7262315012908963e-05,4.205948792208255e-05,3,,0.00541871815262902
San Diego,2023-04-01,LosAngeles,19698.0,3255567,3.729065137413551e-05,4.1268124734698426e-05,4,,0.006050558934895212
San Diego,2023-05-01,LosAngeles,18003.0,3255567,3.712063320677623e-05,3.795612324675743e-05,5,,0.005529912300990887
San Diego,2023-06-01,LosAngeles,,3255567,3.9387542104899965e-05,4.132674423006021e-05,6,,
San Diego,2023-07-01,LosAngeles,,3255567,3.876414215791594e-05,4.2792231614104895e-05,7,,
San Diego,2023-08-01,LosAngeles,,3255567,4.094604197236003e-05,4.2499134137295964e-05,8,,
San Diego,2023-09-01,LosAngeles,,3255567,3.9670905717165436e-05,4.4111170259745116e-05,9,,
San Diego,2023-10-01,LosAngeles,,3255567,3.978425116207162e-05,4.173708069759272e-05,10,,
San Diego,2023-11-01,LosAngeles,,3255567,4.307126906435104e-05,3.561134343228593e-05,11,,
San Diego,2023-12-01,LosAngeles,,3255567,3.7630687708854074e-05,3.892334492022693e-05,12,,
San Diego,2024-01-01,LosAngeles,,3255567,3.527876972705069e-05,4.323187782931831e-05,1,,
San Diego,2024-02-01,LosAngeles,,3255567,3.4428678890254285e-05,3.824922072356636e-05,2,,
San Diego,2024-03-01,LosAngeles,,3255567,3.321021535751278e-05,3.786819400371474e-05,3,,
San Diego,2024-04-01,LosAngeles,,3255567,3.244513360439602e-05,3.209417371057867e-05,4,,
San Diego,2024-05-01,LosAngeles,,3255567,3.202008818599781e-05,3.0042491372916112e-05,5,,
San Diego,2024-06-01,LosAngeles,20839.0,3255567,3.3550251692231336e-05,3.564065317996682e-05,6,,0.006401035518544081
San Diego,2024-07-01,LosAngeles,22595.0,3255567,3.343690624732515e-05,3.693028207792614e-05,7,,0.0069404192879458475
San Diego,2024-08-01,LosAngeles,22447.0,3255567,3.386195166572335e-05,3.7369928293139556e-05,8,,0.0068949586969028745
San Diego,2024-09-01,LosAngeles,23733.0,3255567,3.6383887814886014e-05,4.0212973818186246e-05,9,,0.007289974373127631
San Diego,2024-10-01,LosAngeles,18875.0,3255567,3.4995406114785226e-05,3.4438953525050176e-05,10,,0.005797761188757596
San Diego,2024-11-01,LosAngeles,18630.0,3255567,4.1229405584625504e-05,3.136143001855633e-05,11,,0.005722505480612133
San Diego,2024-12-01,LosAngeles,23279.0,3255567,3.6723924149604573e-05,3.5523414189243245e-05,12,,0.007150520938441752
San Diego,2025-01-01,LosAngeles,18106.0,3255567,4.491313254407658e-05,3.971470810761105e-05,1,,0.0055615504150275516
San Diego,2025-02-01,LosAngeles,17918.0,3255567,3.386195166572335e-05,3.678373333952168e-05,2,,0.0055038031777567475
San Diego,2025-03-01,LosAngeles,,3255567,3.536377881073033e-05,3.517169721707252e-05,3,,
San Francisco,2022-05-01,SanFranciscoOaklandSanJose,4078.0,811416,0.00012324134599268438,0.00012324134599268438,5,141446.0,0.00502578208958167
San Francisco,2022-06-01,SanFranciscoOaklandSanJose,4298.0,811416,0.00013437354786611117,0.00013870133690457807,6,141446.0,0.005296913050765575
San Francisco,2022-07-01,SanFranciscoOaklandSanJose,5203.0,811416,0.00013133749280972205,0.0001640294071219358,7,141446.0,0.006412247231999369
San Francisco,2022-08-01,SanFranciscoOaklandSanJose,4737.0,811416,0.00012762675885191313,0.00016666089493672621,8,141446.0,0.00583794255967346
San Francisco,2022-09-01,SanFranciscoOaklandSanJose,4515.0,811416,0.00012818899126976297,0.00016720912156480754,9,141446.0,0.0055643467715697
San Francisco,2022-10-01,SanFranciscoOaklandSanJose,4044.0,811416,0.0001439314989695584,0.0001596435940972851,10,141446.0,0.004983880031944157
San Francisco,2022-11-01,SanFranciscoOaklandSanJose,3949.0,811416,0.00020296590284379134,0.00014802118958196078,11,141446.0,0.004866800753251107
San Francisco,2022-12-01,SanFranciscoOaklandSanJose,4903.0,811416,0.0001754165143691493,0.00013267084399568336,12,141446.0,0.006042523194021316
San Francisco,2023-01-01,SanFranciscoOaklandSanJose,4199.0,811416,0.00014438128490383827,0.00016139791930714536,1,141446.0,0.005174904118232818
San Francisco,2023-02-01,SanFranciscoOaklandSanJose,4358.0,811416,0.00014280703413385875,0.0001650162150524822,2,141446.0,0.005370857858361186
San Francisco,2023-03-01,SanFranciscoOaklandSanJose,3223.0,811416,0.00015517614732655518,0.00016611266830864486,3,141446.0,0.003972068581344218
San Francisco,2023-04-01,SanFranciscoOaklandSanJose,4504.0,811416,0.00015112807391803634,0.00014955622414058854,4,141446.0,0.005550790223510505
San Francisco,2023-05-01,SanFranciscoOaklandSanJose,3314.0,811416,0.0001450559638052581,0.00012225453806213797,5,141446.0,0.0040842182061975605
San Francisco,2023-06-01,SanFranciscoOaklandSanJose,4287.0,811416,0.00014280703413385875,0.00013596020376417138,6,141446.0,0.00528335650270638
San Francisco,2023-07-01,SanFranciscoOaklandSanJose,5765.0,811416,0.00014213235523243895,0.00016490656972686593,7,141446.0,0.007104863596478255
San Francisco,2023-08-01,SanFranciscoOaklandSanJose,4496.0,811416,0.00015798730941580437,0.00018804173343189831,8,141446.0,0.00554093091583109
San Francisco,2023-09-01,SanFranciscoOaklandSanJose,3923.0,811416,0.0001450559638052581,0.00018968641331614232,9,141446.0,0.004834758003293009
